url,target,gemini_status,fetch_status,creates_urgency,uses_threats,requests_sensitive_info,offers_unrealistic_rewards,has_spelling_grammar_errors,impersonated_brand,language_professionalism_score,overall_phishing_likelihood_score,summary_of_intent
https://www.penalolen.cl,1,OK,OK,False,False,False,False,False,Municipalidad de Peñalolén,9.0,1.0,"The page appears to be the official website of the Municipalidad de Peñalolén, providing information on municipal services, procedures, and contact details."
http://www.rigwelllifetimeonline.com,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
http://www.rawjee.com,0,OK,OK,False,False,False,False,False,,7.0,1.0,"The text appears to be a standard directory listing for a web server, not a phishing attempt."
https://www.mercandalli.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a personal portfolio website for an Android developer, showcasing their projects, experience, and talks."
https://pank01.firebaseapp.com/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.classicpoolandpatio.com,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page appears to be a legitimate business website for a pool and patio company, likely intended to showcase services and products."
https://www.crwflags.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The intent of the page is to provide information about a retail store selling flags and related accessories, including contact details and product categories."
https://www.entreletras.eu,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The website appears to be a digital magazine or cultural publication, providing articles on literature, cinema, art, and current events."
https://mn-mettmask.com/imports/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.odette.or.jp,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate tourism and event information website for Morioka, Japan, providing details about local attractions and upcoming events."
https://www.flameboss.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The intent of the page is to sell temperature control devices for smokers and grills, highlighting product features, customer testimonials, and shipping information."
https://maildinshaakckjnw535.firebaseapp.com/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://su32-get.web.app/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.free-press-release-center.info,1,OK,OK,False,False,False,False,False,,7.0,2.0,"The page appears to be a legitimate online gambling or slot machine website, providing information about games, promotions, and app downloads."
https://ponctuel-681c8.web.app/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
http://base-panellle-5.cf/citizensbank.c0m/usaa-rd263/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.signalprocessingsociety.org,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
http://www.metal-volga.ru,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.paisabazaar.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate financial services platform offering loans, credit cards, and investments, with no indicators of phishing."
http://mmtoken.vip,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.3gx2kpu4t.cfd,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.elonce.com,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page appears to be a legitimate news portal providing local and national news, sports updates, and community information."
https://www.ufunk.net,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://app-fahey007.3pnkheghiu-yjr3ozy0r41m.p.temp-site.link/home.html?#restore-vault,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.foreignfreshfierce.com,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.sslpro.eu,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://storageapi-stg.fleek.co/f17f05e2-db58-457b-b702-d44f0a413f43-bucket/vsa.html,0,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://www.befs.org.uk,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for the Built Environment Forum Scotland, providing information about their organization, news, events, and resources."
https://tudovoceaqui.com/veja/agora/facil,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://tenlekshe.github.io/instagramclone,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://674af4d1-b5e3-4a0b-8877-96d0df52985f.id.repl.co/des/index.php,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.arandadeduero.es,1,OK,OK,False,False,False,False,False,Ayuntamiento de Aranda de Duero,9.0,1.0,"The page appears to be the official website of the Aranda de Duero City Council, providing information about local government, services, events, and news."
https://bafybeidawmgytla7csncm7qqkvxbf5riu4ojkolqphz3hbdzdcaugolpne.ipfs.dweb.link/indexsee.html,0,Skipped_Due_To_Fetch_Error,Error_HTTP_410,,,,,,,,,
https://www.stephaniengdesign.com,1,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
https://thaipaiboon.com/admin/zlove/amazon/lmwzmyte=/index.php,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.orkneyjar.com,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page announces the planned decommissioning of a website due to outdated content and hosting costs, thanking visitors and providing links to current projects."
https://www.estyn.llyw.cymru,1,OK,OK,False,False,False,False,False,Estyn,9.0,2.0,"The page appears to be the official website for Estyn, an education and training inspectorate in Wales, providing information and resources related to inspections and educational standards."
https://www.shopping-centre.co.uk,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://yunsikao.com/ibg/client/ispc.php,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://rugradio.ymnfts.com,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.beta.coinblind.com,0,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
https://www.gs.cuhk.edu.hk,1,OK,OK,False,False,False,False,False,CUHK Graduate School,9.0,1.0,"The page appears to be the official website for the CUHK Graduate School, providing information for prospective students, current students, and staff, along with announcements and academic regulations."
https://www.ambergristoday.com,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.marketplace-item.comtransur-ard.com/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.solemlux.lt,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate e-commerce website for window coverings (blinds, shutters, screens) in Lithuania, providing product information, pricing, contact details, and company history."
http://www.era.nowurl.fun,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.studentdo.com,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.latinart.com,1,OK,OK,False,False,False,False,False,,7.0,1.0,"The page appears to be an archived website for an art journal, with unrelated advertisements for replica watches and vinyl wraps."
https://www.ncbs.res.in,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://orquideass.club/vnafvra97w/?q=3717065149&id=100,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.xn--panakeswap-1ib.finance/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://msccpmajlabniqostleinfo-fr.web.app/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.thelawtog.com,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
http://www.theapiarystudios.com,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.bsmgp.org.uk,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the legitimate website for the British Society of Master Glass Painters, providing information about their organization, membership, events, and resources related to stained glass."
http://www.microsoftempowering.sendsmtp.com,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://twilight-truth-6372.on.fleek.co/office.html,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
http://sapphire-thread-cell.glitch.me/vaewa.htm,0,Skipped_Due_To_Fetch_Error,Error_HTTP_410,,,,,,,,,
http://www.icam.ch,0,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
https://www.papistop.com,1,Skipped_Due_To_Fetch_Error,Error_HTTP_436,,,,,,,,,
https://www.innovations-report.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate news aggregator or portal for science and technology articles, with no indicators of phishing."
http://comunicazioneappbper.com/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.periwinkleshop.com,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.pefc.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be an informational website for the Programme for the Endorsement of Forest Certification (PEFC), detailing their mission, services, news, and ways to get involved."
https://www.antipode-sales.biz,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for a film sales and distribution company, providing information about their services, catalogue, and contact details."
https://yuri-7e1e1.web.app/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.elpasolibrary.org,1,OK,OK,False,False,False,False,False,El Paso Public Libraries,9.0,1.0,"The page appears to be a legitimate website for the El Paso Public Libraries, providing information about services, events, and locations."
http://wombat-exchange.rf.gd/,0,OK,OK,False,False,False,False,False,,9.0,1.0,The page is intended to inform the user about a DNS resolution error and provide technical solutions to resolve it.
https://www.newyorkcitystatues.com,1,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
https://www.cameroon-concord.com,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page appears to be a legitimate news website providing articles and updates on Cameroonian politics, society, and other current events."
https://www.edenarts.co.uk,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page appears to be a legitimate website for an arts organization, inviting users to view their projects and subscribe to a newsletter."
https://www.fairview.co.za,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The intent of this page is to provide information about Fairview Wine Farm, its products (wine, cheese, deli items), and services (tasting room, tours, wine club), and to encourage website visits and purchases."
https://www.shrikashivishwanath.org,1,OK,OK,False,False,False,False,False,Shri Kashi Vishwanath,9.0,2.0,"The page appears to be the official portal for the Shri Kashi Vishwanath Temple, providing information and services related to temple visits, donations, and accommodations."
https://42-1--00887.repl.co/index1.html,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.odendo.dk,1,OK,OK,False,False,False,False,False,,9.0,0.0,"The page appears to be the homepage of a legitimate business or organization named Odendo, focusing on home design, experiences, and charity."
https://sfr-commande-annulation.com/verification/login.php,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.friestyle.com,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.drect-smtb.jp.ap1.ib.cntfjh.com/ibg/client/l_home_s.php,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.premiumwebdesign.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page aims to promote web design, marketing, and SEO services offered by Glennette Goodbread and Premium Web Design, targeting service providers."
https://360currentaffairs.com/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://bb72d184-72ef-49a8-ad02-89976ebc4d96.id.repl.co,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.shopfamilyfare.com,1,OK,OK,False,False,False,False,False,Family Fare,9.0,2.0,"The page appears to be a legitimate promotional and informational website for a grocery store chain, ""Family Fare"", detailing weekly ads, membership benefits, store information, and community involvement."
http://www.yardimsandigi.ml,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.penguinapps.com.au,1,OK,OK,False,False,False,False,False,,9.0,1.0,The intent of the page is to showcase and promote a collection of mobile applications developed by Penguin Apps for children and parents.
https://clck.ru/gwg8w,0,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
http://www.kueronekayacatn-co-jp.kuerocakayacoto.bi3i9g7.top/ai/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.12vmonster.com,1,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://www.prowebdesign.ro,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate business website for a web design and development company, providing information about their services, portfolio, and contact details."
https://www.subjectline.com,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page appears to be a legitimate marketing resource offering tools, content, and events related to email marketing, with no indications of phishing."
https://www.gaamerica.org,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.anconatoday.it,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate news portal providing local news, event information, and political updates for the Ancona region."
https://www.lnaclothing.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate e-commerce website for a clothing brand, showcasing new arrivals, collections, and product details."
http://7hbe.short.gy/9cn4k7,0,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://www.telone.co.zw,1,OK,OK,False,False,False,False,False,TelOne,9.0,1.0,"The page appears to be the legitimate homepage of a telecommunications company, providing information about their services, products, and contact details."
https://www.stellaharasek.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a personal blog post discussing home decor, lifestyle, and movie reviews, with no indication of malicious intent."
https://www.systemspractice.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for SCiO (Systems and Complexity in Organisation), providing information about the organization, its courses, events, and resources related to systems thinking and practice."
https://thedoughhook.tk/wp-content/sa/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://43.159.41.87/v3/signin/identifier?dsh=s-284950170%3a1679418267715918&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=awnogheqjnlo3iyg08i3mc39otcwwkpeugmsshwsrz1m_xrfm3hck8vffh8z69q7xvg9ycuja1nimg&amp%3bpassive=1209600&amp%3bxrealip=107.178.236.11&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=107.21.207.171&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghdfs3c398uzlx95yxpjsgdjpdz4kheud9ezckq8secrzj3ynqpdqacrxon6wia4em8d8s589g,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://uprightrepulsivefacts.reaporeuioa.repl.co/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.secure-runescape.xgm.rnp.mybluehost.me/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://hellenic-id8921.com,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.wtfshogunatemacabrewtf.in,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.larampa.it,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.ndbc.noaa.gov,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate informational portal for the National Data Buoy Center, providing data, program information, and contact details."
http://www.solo-hoy.com,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.scotchwhisky.net,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be an informational resource dedicated to Scotch whisky, providing extensive details on distilleries, industry news, and related topics."
http://www.f0590628.xsph.ru,0,Skipped_Due_To_Fetch_Error,Error_HTTP_400,,,,,,,,,
http://www.oopsspoo.ru,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.edbrubaker.com,1,OK,OK,False,False,False,False,False,BlueHost,7.0,2.0,"The text appears to be a blog post discussing BlueHost coupons and web hosting services, aiming to inform readers about pricing and features."
https://www.hawaiianconcertguide.com,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page appears to be a legitimate archive and promotional site for Hawaiian music and culture, offering information on concerts and new music releases."
http://www.bramastudio.com,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://caseid100358973500346573.firebaseapp.com/,0,Skipped_Due_To_Fetch_Error,OK_Dynamic_Empty,,,,,,,,,
https://www.hartmann.info,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate country and language selection portal for the HARTMANN company, providing contact information for product issues and a link to their corporate website."
https://storageapi.fleek.co/8c8d1178-a714-4b51-a5cf-7e3edc4b9de6-bucket/apl/index(1).html,0,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://www.oeeee.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate news portal providing articles and updates on various topics, with no indicators of malicious intent."
https://www.thecrickets.com,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.navajo-nsn.gov,1,OK,OK,False,False,False,False,False,Navajo Nation,9.0,1.0,"The page appears to be the official website of the Navajo Nation government, providing information on various departments, services, news, and official announcements."
http://www.codavatar.com,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://ahc98df1-f4d33d-4c4-5t-dc343.infura-ipfs.io/ipfs/qmtzh28d5jhzvfrvo991sunvkrqsr6zbfukb5xi3i1mfil,0,Skipped_Due_To_Fetch_Error,Error_HTTP_401,,,,,,,,,
https://www.budgetupholstery.net,1,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://seiol-etu.web.app/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
http://www.mypressonline.com,0,OK,OK,False,False,False,False,False,,7.0,2.0,"The page appears to be a service description for a web hosting provider, outlining terms of service and liability."
https://www.back2health4you.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The text appears to be from a legitimate wellness center website, providing information about services, practitioners, and contact details."
https://www.agbioworld.org,1,OK,OK,False,False,False,False,False,,8.0,1.0,"The page appears to be an informational website or newsletter archive related to agricultural biotechnology, providing news, commentaries, and scientific articles."
https://www.somersetrecon.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate corporate website for a cybersecurity consulting firm, providing information about their services and encouraging potential clients to contact them."
https://www.ozekisake.com,1,OK,OK,False,False,False,False,False,Ozeki Sake U.S.A.,9.0,1.0,"The page appears to be the official website for Ozeki Sake U.S.A., providing information about their products, company history, and a newsletter signup."
http://outlookphnew.weebly.com/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
http://www.cfg.me,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.hop-law.com,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.watkinsmagazine.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the legitimate homepage for Watkins MIND BODY SPIRIT Magazine, providing content, subscription information, and details about events and books related to spirituality and personal development."
https://assubrade.web.app/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.brits.co.uk,1,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://www.kojima-life.co.jp,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page is an informational website for a home renovation company, detailing their services, past projects, and company information."
https://storageapi-stg.fleek.co/561c1fb8-1597-4f0c-be64-05990665cb10-bucket/new/index.html,0,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://www.lebanonnh.gov,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for the City of Lebanon, NH, providing information on city services, news, events, and government."
http://www.wrobeson.com,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
http://www.krewkingable.zapato.org,0,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
https://www.jasrac.or.jp,1,OK,OK,False,False,False,False,False,JASRAC,9.0,1.0,"The page appears to be the official website of the Japanese Society for Rights of Authors, Composers and Publishers (JASRAC), providing information for rights holders, music users, and about the organization itself."
https://aol-106454.weeblysite.com/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.credenzialiappincomplete.com/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.focoroofing.com,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.weser-kurier.de,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The text appears to be a news portal or website providing local news, sports, and lifestyle content for the Bremen and Lower Saxony region of Germany."
https://www.gqthailand.com,1,OK,OK,False,False,False,False,False,GQ Thailand,9.0,1.0,"The page appears to be the official website for GQ Thailand, providing content related to style, grooming, lifestyle, and other topics, with no indicators of phishing."
https://www.niada.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for the National Institute of American Doll Artists (NIADA), providing information about their organization, events, artists, and resources related to doll art."
https://www.diethelmtravel.com,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.themcmanus-dundee.gov.uk,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.luxmodelagency.com,0,OK,OK_Dynamic,False,False,True,False,False,,7.0,4.0,"The page appears to be a legitimate domain sales listing, requesting contact information to provide a price for the domain name."
https://www.ecivilnet.com,1,OK,OK,False,False,False,False,True,,4.0,7.0,"The page appears to be a legitimate resource for civil engineering and construction professionals, but contains suspicious forum posts advertising pharmaceuticals, suggesting a potential compromise or malicious injection."
https://www.modbee.com,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.secularismandnonreligion.org,1,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
http://www.koichiro-kimura.com,0,OK,OK,False,False,False,False,False,,8.0,0.0,"The text appears to be contact information for a business, not a phishing attempt."
https://www.plovdiv.bg,1,OK,OK,False,False,False,False,False,Община Пловдив,9.0,1.0,"The page appears to be the official website for Plovdiv Municipality, providing information about services, news, and events."
https://www.laquilablog.it,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.pbssocal.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for PBS SoCal, providing information about their programming, local content, and ways to support the station."
http://faizankhan0408.github.io/netflix-project,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
http://www.blackownedtea.net,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://hg4aq8vjlq.web.app/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.enriqueiglesias.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be an official website for the artist Enrique Iglesias, providing information about his music, news, and biography."
https://www.deouospiero08.click/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://dix10000.wixsite.com/login-screen,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.rummeles.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the legitimate website of a jewelry store, providing information about their products, services, history, and locations, and seeking consent for cookie usage."
https://livyprovinciabuenaires.privity.repl.co/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.stevesplex.com,0,Skipped_Due_To_Fetch_Error,Redirect_302,,,,,,,,,
https://bafybeibqnnhzdaettvmagaggeffzjly2qu2ucekoskw3oluzr5exudsy6y.ipfs.cf-ipfs.com//ddoonnjp.html,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.adlisnai.email,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.drgore.com,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.povray.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for the Persistence of Vision Raytracer (POV-Ray) software, providing information about the software, downloads, news, and community resources."
https://www.bro.gov.in,1,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://dutsh-helppackage.ecranul.ro/public/r8fksihmfzord69e5nfenuqxcloc4oyc,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.supremecommunity.com,1,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://bit.ly/allianzbanksicurezza,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
https://www.tunedloud.com,1,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.materiamagica.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The intent of the page is to introduce and promote the online text-based adventure game 'Materia Magica', encouraging users to play and providing connection details."
https://www.hustlermoneyblog.com,1,OK,OK,False,False,False,False,False,,8.0,2.0,"The page appears to be a financial blog aggregating bank promotions and bonuses, primarily focusing on BMO Bank."
https://www.mommypracticality.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a personal blog discussing product reviews and lifestyle topics, with no indication of malicious intent."
https://www.cni.org,1,OK,OK,False,False,False,False,True,,3.0,2.0,"The page is informing the user that JavaScript is disabled and preventing site functionality, suggesting troubleshooting steps."
http://www.tgmsc.com,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.phamilyman.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The intent of the page appears to be to share personal reflections, advice, and articles on topics such as money, nursing, food, and life, with an option to subscribe to updates."
https://www.lvat.lt,1,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
https://www.bearsinmind.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,The intent of the page is to solicit donations and support for bear conservation efforts by an organization named Bears in Mind.
https://8a32cdb0-1741-4030-abbe-a0b707e6a6a8.id.repl.co,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://jpsete.com/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.juster.icu,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.toravilla.com,1,OK,OK,False,False,True,False,False,,8.0,6.0,"The page appears to be a real estate listing website, but the presence of a 'Login' section with 'Username' and 'Password' fields, along with a 'Forget Password?' link, suggests a potential attempt to harvest credentials, especially if the login mechanism is not standard for a public-facing listing site."
https://www.yeasoft.com,1,OK,OK,False,False,False,False,False,,7.0,1.0,"The page appears to be an informational website for a personal IT project or domain, detailing its history, services like certificate downloads, and contact information."
https://www.tour-dubai.com,1,OK,OK,False,False,False,False,False,,9.0,2.0,The intent of the page is to advertise and sell luxury tour experiences in Dubai.
https://www.aopcatholicschools.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The intent of the page is to provide information about the Archdiocese of Philadelphia's Catholic schools, their programs, and how to apply or donate."
https://www.waterfordfilmfestival.net,1,OK,OK,False,False,False,False,False,,9.0,1.0,To provide information about the Waterford International Film Festival and encourage submissions and engagement.
https://www.proform.com,1,OK,OK,False,False,False,False,False,ProForm,9.0,1.0,"The page appears to be a legitimate e-commerce website for ProForm fitness equipment, detailing product offerings, sales, financing options, and customer testimonials."
https://www.kuer.org,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website of NPR Utah (KUER), providing news, program schedules, and ways to listen and support the station."
https://www.arixacapital.com,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be a legitimate corporate website for a real estate lending and fund management company, providing information about their services, loan programs, and investment opportunities."
http://capitalawe.wikaba.com/,0,Skipped_Due_To_Fetch_Error,Error_404,,,,,,,,,
http://cc33990.tw1.ru/ca/ok/,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
http://www.tecros.ru,0,Skipped_Due_To_Fetch_Error,Redirect_301,,,,,,,,,
https://www.lions.de,1,OK,OK,False,False,False,False,False,,9.0,1.0,"The page appears to be the official website for Lions Clubs Deutschland, providing information about their activities, projects, and ways to get involved or donate."
https://www.volcom.com,1,OK,OK,False,False,False,False,False,Volcom,9.0,1.0,"The page appears to be a legitimate e-commerce website for the brand Volcom, promoting their clothing and accessories, and offering standard shopping features and promotions."
http://www.3egcfl.cyou,0,Skipped_Due_To_Fetch_Error,Error_Request,,,,,,,,,
https://www.armeniatree.org,1,Skipped_Due_To_Fetch_Error,Error_HTTP_403,,,,,,,,,
